symbol,weekly,market_cap
PUNDIX,2023-46w,136042400.7516829
HERO,2023-46w,8980760.261053342
OPCT,2023-46w,47143.79204622104
AGA,2023-46w,499770.8620035572
SLG,2023-46w,917501.1901857613
AAVE,2023-46w,1356130820.61007
SDN,2023-46w,16793241.54088757
AGLD,2023-46w,58880206.09168366
DBC,2023-46w,6132086.06534221
RAMP,2023-46w,25702531.63618615
LEAD,2023-46w,112783.31274524891
BAT,2023-46w,342592360.5410673
KFT,2023-46w,22540.77827656066
KING,2023-46w,902656.882644862
SAND,2023-46w,895409545.5333308
WKAVA,2023-46w,403244193.9675775
UPUNK,2023-46w,8028594.681710368
GHST,2023-46w,44817992.00193975
BTRS,2023-46w,61193.7991256028
MV,2023-46w,7613325.597606471
RBLS,2023-46w,4061181.079059581
GAME,2023-46w,1958121.3475729756
SHPING,2023-46w,8954222.685807724
CBIX-P,2023-46w,647.5109453611084
NULS,2023-46w,22621868.915511943
RARE,2023-46w,35284246.95957839
KINE,2023-46w,3303083.295331396
SHRED,2023-46w,115237.10696870938
BNANA,2023-46w,430522.38251789956
PRO,2023-46w,31648561.700735398
AXS,2023-46w,892899257.9587663
PBR,2023-46w,3028464.7097759144
KUNCI,2023-46w,6552947.348012643
GFX,2023-46w,23152.714927062832
BSCS,2023-46w,2580562.6281009153
UMB,2023-46w,4538472.792458634
VALOR,2023-46w,6105266.414659919
NEAR,2023-46w,1702801830.8950863
UFO,2023-46w,39513917.317143
DFI,2023-46w,229583540.4524874
QNT,2023-46w,1233940065.998173
YOOSHI,2023-46w,18254206.15798565
CARE,2023-46w,6048.289878521624
JOE,2023-46w,141804573.8372346
CAST,2023-46w,19932012.655008543
SEI,2023-46w,266155342.61159042
ALICE,2023-46w,58900326.71645902
WBETH,2023-46w,1576523496.6098726
SEFA,2023-46w,4863.591246286615
TELOS,2023-46w,39408.26790424803
VVS,2023-46w,138779626.89714596
PYR,2023-46w,173795700.41821393
DUCK,2023-46w,752431.1388256975
CERE,2023-46w,5188694.549631976
ONE,2023-46w,101823446.01914355
LEASH,2023-46w,34009168.00422321
LOOKS,2023-46w,75318871.3938081
WIKEN,2023-46w,6609891.549924767
VAL,2023-46w,5187756.441203174
DF,2023-46w,16310723.695901591
GMM,2023-46w,13872233.098120095
BNF,2023-46w,5860.944334015002
BELT,2023-46w,751175.233704524
OBSR,2023-46w,9034080.365768434
H2O,2023-46w,32921614.109571703
SCP,2023-46w,5404372.953288103
WATCH,2023-46w,201268.95273876996
PAAL,2023-46w,108222904.3125532
BAND,2023-46w,203862044.1624081
IMGNAI,2023-46w,27663926.729904335
NSFW,2023-46w,1238227.61217077
KAMPAY,2023-46w,443737.4083333094
BTCZ,2023-46w,737202.3614056909
CTC,2023-46w,52320013.375276886
SUTER,2023-46w,1625814.9748667919
KEYFI,2023-46w,57260.373371552894
TEM,2023-46w,5035.572594385568
HAPI,2023-46w,7266585.931582003
GMEE,2023-46w,11275310.18321423
SENATE,2023-46w,9847647.028384602
BLZ,2023-46w,104049327.99360076
GOG,2023-46w,39737369.08426577
STV,2023-46w,263571.0852271491
WBTC,2023-46w,5984030238.051185
AKRO,2023-46w,26737911.45373165
MULTI,2023-46w,30654263.376136925
IMT,2023-46w,2309621.734822586
LOOM,2023-46w,154803286.3770469
VIX,2023-46w,3291776.450152327
BETA,2023-46w,52896889.18138428
DHB,2023-46w,4997202.398603134
OIN,2023-46w,58440.3271123413
LCX,2023-46w,34316595.55403675
TEER,2023-46w,1144773.8056701247
KINGSHIB,2023-46w,1613050.5940510943
AITECH,2023-46w,1527563.1008249277
BSW,2023-46w,39272044.10444603
BTRST,2023-46w,82553009.38144578
AZUKI,2023-46w,17913.322255471645
HI,2023-46w,3001577.882263564
DIONE,2023-46w,31149940.064899135
HIENS4,2023-46w,110475.26460289213
DATA,2023-46w,27601830.091389768
UPP,2023-46w,40089324.07027324
KAR,2023-46w,10874605.649114573
TRAXX,2023-46w,439668.99562352744
NTRN,2023-46w,50400384.14327032
SATT,2023-46w,250065.9941106312
NYE,2023-46w,5686433.49846825
TIN,2023-46w,20710.179354522
DRGN,2023-46w,3021688.1873842627
GOLD,2023-46w,22865.767793036382
JOB,2023-46w,1418998.107527227
TFUEL,2023-46w,287967808.2572249
KAN,2023-46w,10579836.728019783
NRV,2023-46w,135972.7165324145
IGU,2023-46w,1956785.7863973312
HIFI,2023-46w,73310963.35661103
AKT,2023-46w,232882463.880631
HAN,2023-46w,927835.9532470072
MTLX,2023-46w,697066.5412626524
YVS,2023-46w,49466.11322201124
UNCX,2023-46w,11303734.278633976
KILT,2023-46w,20930753.59319519
DIP,2023-46w,4502084.192475675
WLD,2023-46w,249070608.94562227
UNISTAKE,2023-46w,801573.4022460708
NYM,2023-46w,100619857.41884722
SHARE,2023-46w,152054.67804992417
KROM,2023-46w,2523460.343827616
PEEL,2023-46w,6456553.935766598
BTM,2023-46w,27323187.098720696
TCS,2023-46w,34029.18988306112
SCLP,2023-46w,11429097.721666483
WBNB,2023-46w,595692172.9744442
erowan,2023-46w,1115928.0177767246
RBN,2023-46w,96369256.90160032
SHR,2023-46w,4151717.098776671
HANDY,2023-46w,673915.4687630924
AURY,2023-46w,13585720.781728914
BCUG,2023-46w,59019.0139148226
WRX,2023-46w,48618624.60193549
KICK,2023-46w,1160674.1738971716
SIN,2023-46w,6101317.395679486
PXT,2023-46w,22317.677282504887
BANANA,2023-46w,19240272.564640697
SFX,2023-46w,140199.33793000723
WLKN,2023-46w,2690169.939546623
LOWB,2023-46w,641148.3094257674
BRN,2023-46w,560385.4117871064
SDT,2023-46w,196029.79301452698
GMCOIN,2023-46w,4404486.342482342
BTG,2023-46w,273436769.6860144
JUV,2023-46w,15058850.362886067
WAG,2023-46w,95619.25502627098
BNC,2023-46w,5825143.149494815
PRNT,2023-46w,4499225.32491071
XMR,2023-46w,3014638952.768522
DGB,2023-46w,136376559.89801514
SC,2023-46w,250092398.3321788
BYN,2023-46w,29017.47915853593
NPT,2023-46w,29193962.485834066
AG8,2023-46w,241462.42583360878
ROOM,2023-46w,502802.5954901547
GALO,2023-46w,981392.197245753
DVI,2023-46w,7417310.777056111
BLS,2023-46w,35751.07269533651
YGG,2023-46w,112851099.56195065
CET,2023-46w,21455787.798415452
PUSH,2023-46w,9590133.046185566
PXP,2023-46w,2733875.1483901837
HAKKA,2023-46w,677639.199376743
EGLD,2023-46w,1172685388.4751985
SLICE,2023-46w,692934.8332794862
KIN,2023-46w,43754570.90387791
KANGAL,2023-46w,141978.24283071872
KWENTA,2023-46w,52920917.37274351
SWEAT,2023-46w,65610813.09057037
TOWER,2023-46w,1354149.041524744
SCCP,2023-46w,2745875.679935352
BTR,2023-46w,7724286.098580268
CVR,2023-46w,30543.200747037245
RPG,2023-46w,1720738.7004457607
GENESIS,2023-46w,116543.50327376716
stETH,2023-46w,17965413571.74698
LDOGE,2023-46w,145790.89375721704
GMD,2023-46w,670692.7685883947
YEC,2023-46w,985040.8004165266
BMI,2023-46w,269487.76586921787
HAI,2023-46w,17714640.397854727
CAS,2023-46w,3007090.5365042533
ZKS,2023-46w,9546004.433799481
BCUBE,2023-46w,660403.2770733993
WICC,2023-46w,858933.858642267
AIRT,2023-46w,171452.04354575058
KFX,2023-46w,89130.85878486263
LOOT,2023-46w,3071233.887341429
AUTO,2023-46w,1431882.2094971202
PYM,2023-46w,390810.00511422276
LOVELY,2023-46w,4580543.579220006
NUM,2023-46w,12201047.15238833
EL,2023-46w,6738062.83388845
1ART,2023-46w,1063889.6283638694
IDIA,2023-46w,7946601.695549239
GHOST,2023-46w,1912196.965613323
VEGA,2023-46w,70151860.9636589
ICHI,2023-46w,12311421.277033081
DNXC,2023-46w,294202.35935678164
LINK,2023-46w,8053262046.654378
QRT,2023-46w,76656.99742351552
K21,2023-46w,2800733.3360140673
KGO,2023-46w,4776.222377276087
AGIX,2023-46w,311127134.9087804
EDU,2023-46w,123486863.7551575
DDIM,2023-46w,2821274.582628506
KUV,2023-46w,17551.09108533846
BFT,2023-46w,1015042.1804178703
YLD,2023-46w,18469166.223903023
HAM,2023-46w,4430199.963327501
MTV,2023-46w,4342868.757645661
LDO,2023-46w,2037934155.6368504
WALV,2023-46w,2747049.2654705043
STORJ,2023-46w,271116247.59705335
NTVRK,2023-46w,13575453.013635607
SURE,2023-46w,137023034.8039933
RARI,2023-46w,31023457.021657787
WOM,2023-46w,1757554.1749316615
TIFI,2023-46w,2924526.240810662
SKYRIM,2023-46w,39441.39839023408
CAT,2023-46w,491556.4174796686
EFC,2023-46w,2349969.1710753124
GFT,2023-46w,18427095.15497739
BCD,2023-46w,13544950.46328889
AVAX,2023-46w,7069250872.624777
KLO,2023-46w,391829.418175406
SCHO,2023-46w,8300.686429678017
GOF,2023-46w,124504.48844070973
GBYTE,2023-46w,8876331.482796725
PYRO,2023-46w,15769.9316962125
SEON,2023-46w,79954.14610350532
BXX,2023-46w,254450.73303730477
GLMR,2023-46w,203340055.48172528
BDX,2023-46w,277400809.9359692
DX,2023-46w,4822255.787085545
BAAS,2023-46w,3126371.3365608207
WNCG,2023-46w,23593528.296075482
EFI,2023-46w,57858425.10920191
DEFIT,2023-46w,2515824.5922280033
ZEC,2023-46w,488712019.5805615
SKU,2023-46w,187500.0107297128
CANDY,2023-46w,111009.38145777282
ELF,2023-46w,298925779.24401325
KWS,2023-46w,3723.095744691208
SDAO,2023-46w,49627242.36292232
PAINT,2023-46w,2282121.245320783
SHIA,2023-46w,4932539.329227841
DIMO,2023-46w,13655881.592209412
SCAP,2023-46w,5319.3562686859495
HZN,2023-46w,2039651.8489590827
TRADE,2023-46w,5981101.039863689
CELR,2023-46w,119696050.16852601
REI,2023-46w,27994288.283072405
WMT,2023-46w,67095015.38428586
EGG,2023-46w,3347332.738368155
VISION,2023-46w,80380.7687854541
YAM,2023-46w,1055619.9098362573
SENSO,2023-46w,4968286.020768899
HICOOLCATS,2023-46w,305529.13920253015
RBLX,2023-46w,82745.97932992976
BRWL,2023-46w,4762725.481169397
GOSS,2023-46w,11887.15242473442
OAS,2023-46w,57701882.07405471
ABT,2023-46w,9778384.116874184
ALA,2023-46w,624533.588925014
NEX,2023-46w,7162059.357091747
DCB,2023-46w,2908415.581350348
BLT,2023-46w,4428059.158441143
LBL,2023-46w,3758561.9232972073
PEPE2.0,2023-46w,22159835.672432628
VAI,2023-46w,33593305.92088727
SIS,2023-46w,9323376.659715889
PBX,2023-46w,678913.135809322
TIP,2023-46w,39174.184292829676
RAGE,2023-46w,38697.315934159255
SWAP,2023-46w,12305049.386429664
DVF,2023-46w,13234027.519687632
KALM,2023-46w,8348554.59630262
GTON,2023-46w,29423.8826842177
UNIBOT,2023-46w,51103611.74624489
CELO,2023-46w,286905835.97671026
ALCX,2023-46w,32238613.33935744
VAB,2023-46w,884388.8364603336
SERO,2023-46w,1587145.8090880043
GFI,2023-46w,9043484.651729
TIPS,2023-46w,1009847.0437136748
ZLW,2023-46w,644474.7354563592
NVIR,2023-46w,15366783.446289625
HEZ,2023-46w,22165299.213951442
HELMET,2023-46w,158917.89660073322
REAP,2023-46w,832441.6168059988
OCE,2023-46w,582820.3610655286
BABY,2023-46w,6444476.2008420685
RADAR,2023-46w,5798444.724922166
AZ,2023-46w,653635.6742582432
CAKE,2023-46w,549475670.2983758
WQT,2023-46w,31752.065685695514
XTN,2023-46w,4315611.569297924
HARD,2023-46w,19519735.087304175
KWT,2023-46w,46152.39986966713
TBX,2023-46w,18630.027109097933
LITH,2023-46w,2559736.23069778
PAID,2023-46w,3498025.113678761
SHAKE,2023-46w,31254.581704022265
LBC,2023-46w,2745836.350839889
OPIUM,2023-46w,229586.35516382538
AVG,2023-46w,653001.2863966253
ZCL,2023-46w,697338.4566324998
VCF,2023-46w,1781562.3939059714
BTTOLD,2023-46w,382174220.9062544
NEWS,2023-46w,1338121.1036036648
ALGO,2023-46w,1094189983.5647924
IMPT,2023-46w,5409389.164770254
O3,2023-46w,1748722.3603631
KUJI,2023-46w,440168531.1125368
GOVI,2023-46w,4656052.299135311
VEED,2023-46w,17409846.026769925
KAVA,2023-46w,746397668.35174
DFA,2023-46w,6724519.048998541
SHOE,2023-46w,38682.07129271641
RAE,2023-46w,6184337.708125224
LOCUS,2023-46w,29624243.890742328
TKB,2023-46w,137106.44039272913
PTF,2023-46w,438395.73647196975
GTH,2023-46w,397745.7220295041
XTZ,2023-46w,837654565.3032712
AE,2023-46w,8151971.070215723
1UP,2023-46w,33941.175681123066
XTAG,2023-46w,1220048.1034382156
BCA,2023-46w,10211917.16897356
XUI,2023-46w,121463.73680739524
HICLONEX,2023-46w,173713.7516181942
PROPS,2023-46w,2352468.2351567023
KEX,2023-46w,90142.45738473225
ONSTON,2023-46w,73585.25609900095
DIO,2023-46w,8795581.608568069
UFT,2023-46w,9415290.362736443
DHT,2023-46w,3029761.6339516714
KLV,2023-46w,39135498.94833592
SILVA,2023-46w,155275.357980409
GULF,2023-46w,7853916.157938153
SIGN,2023-46w,26362.578072999877
1MIL,2023-46w,14846.307370300525
AZIT,2023-46w,4147079.1617277404
GZONE,2023-46w,28495288.24395299
LINKA,2023-46w,508123.34357610106
SHARD,2023-46w,37550.83361757005
GARI,2023-46w,6718408.8285778295
MYST,2023-46w,3248006.326391036
RAINBOW,2023-46w,447949.44069736975
DXGM,2023-46w,2549382.319048667
BEPRO,2023-46w,9294021.517402673
BDP,2023-46w,2782249.8285483015
VEIL,2023-46w,602132.6081569236
OOE,2023-46w,5447946.153513259
KWIK,2023-46w,3692.154613875715
QKC,2023-46w,76034038.75130588
REKT,2023-46w,5955370.64128582
ONIT,2023-46w,19470460.690177027
NTR,2023-46w,101899204.32440695
STOS,2023-46w,12472823.780084321
CTG,2023-46w,1380266.294816516
LEDU,2023-46w,788717.7169589855
CENNZ,2023-46w,21106229.426926773
LCC,2023-46w,2528309.614735622
GMMT,2023-46w,7886206.57522889
CBK,2023-46w,74902454.93298231
PROM,2023-46w,80790384.6143342
SENC,2023-46w,46878.79804222148
HGOLD,2023-46w,308484.7374902438
PTP,2023-46w,762952.1896319393
LEO,2023-46w,3793232427.8618426
SHOPX,2023-46w,1170907.4468309823
TOMS,2023-46w,3012938.5890236944
CAPS,2023-46w,24143738.25326731
DLC,2023-46w,7753164.4339920785
RAINI,2023-46w,6882039.0602977285
ZRX,2023-46w,407862765.64576924
HIENS3,2023-46w,466641.0374704526
TAROT,2023-46w,2069761.621944499
NYC,2023-46w,1156056.4942913814
DG,2023-46w,17547279.460190233
KISHU,2023-46w,23146276.13945732
ALI,2023-46w,58278432.602581315
TONE,2023-46w,2677008.005064397
NEER,2023-46w,3296915.8109158287
AVA,2023-46w,14090701.266276287
OP,2023-46w,1577350490.3325114
ZANO,2023-46w,11554676.353234356
EKTA,2023-46w,45418.890664322935
OPTI,2023-46w,21390250.2742034
WOOF,2023-46w,1963812.0366591953
BCMC,2023-46w,876063.5365244572
BTS,2023-46w,33361499.699415497
STX,2023-46w,916563339.751311
SHROOM,2023-46w,1478428.3456550185
GRID,2023-46w,8168623.445654568
2CRZ,2023-46w,10289.46864309294
LON,2023-46w,27043072.675306413
MYRA,2023-46w,69859.20607077783
AZY,2023-46w,238947.18258033769
BTSE,2023-46w,4261008.088315839
TIME,2023-46w,12507844.816553785
SWINGBY,2023-46w,1221687.520253506
QOM,2023-46w,12651134.712474924
AITRA,2023-46w,169054.88881962042
SHOP,2023-46w,1086360.0101144707
STRM,2023-46w,4580414.439630342
BCH,2023-46w,4555655454.004496
KZEN,2023-46w,159759.29446112007
KARMA,2023-46w,9954322.14859615
ШАЙЛУШАЙ,2023-46w,10581688.742774265
DCNTR,2023-46w,95935.95455849213
BTT,2023-46w,232090069.3938775
KDA,2023-46w,155315630.14935866
BANK,2023-46w,242639.1471206163
HEX,2023-46w,1213043435.4072406
WITCH,2023-46w,2466046.3347240095
LIGHT,2023-46w,556130.4070247648
BSD,2023-46w,13790.323130693398
GLQ,2023-46w,3137512.414120731
RAI,2023-46w,5124607.155651628
MUDOL2,2023-46w,139231.26480952345
RAY,2023-46w,91418709.73616324
DVPN,2023-46w,6295163.3307838505
LOKA,2023-46w,18560165.23894832
PROPC,2023-46w,11757054.92716812
WOMBAT,2023-46w,734638.2154564995
GUM,2023-46w,28867.92081411294
GMPD,2023-46w,454593.6635598293
VIT,2023-46w,430661.00912012614
GXA,2023-46w,11454287.492008148
LA,2023-46w,13936181.905077368
MXC,2023-46w,16546790.417074818
SDEX,2023-46w,87605076.02275565
IDEX,2023-46w,38294183.895721756
IHC,2023-46w,3394616.8263229504
VXL,2023-46w,676716.6990482796
UQC,2023-46w,44612071.9357177
TIDAL,2023-46w,168610.98623603507
LBP,2023-46w,136026.47711493188
GXT,2023-46w,21141.450719099783
GLS,2023-46w,559938.1882302255
NTX,2023-46w,32459931.528572995
LEG,2023-46w,525955.0143492926
RDNT,2023-46w,96163790.35714062
HDN,2023-46w,20142807.800816085
KEY,2023-46w,30445729.065237146
AGRS,2023-46w,5639058.002175488
CVT,2023-46w,409447.3566308621
GAS,2023-46w,488399663.4431307
HIDOODLES,2023-46w,873188.5907255111
ELD,2023-46w,549.9361944178601
DNX,2023-46w,64735292.02177234
CRX,2023-46w,189496.54573543914
RAIN,2023-46w,448656.3643453923
KLAY,2023-46w,540744181.0380812
BeAI,2023-46w,1018399.8925547401
BRY,2023-46w,39068.875608903654
SHI,2023-47w,284444.88361015276
CO,2023-47w,454744.17687229946
DON,2023-47w,462276.520803107
MEL,2023-47w,22094.802358823672
BSTY,2023-47w,462587.0039847062
NULS,2023-47w,22027879.10806378
OAS,2023-47w,61966906.05055966
KZC,2023-47w,232.59545583855797
WRX,2023-47w,46127371.74265429
PHA,2023-47w,66797400.34587121
AIPAD,2023-47w,426594.1602103044
VGX,2023-47w,38814643.49539254
QKC,2023-47w,72456681.81420778
EPIC,2023-47w,6766717.419633126
KWIK,2023-47w,3737.2811518915464
STRM,2023-47w,4371054.362794961
AR,2023-47w,528698365.2993952
OOE,2023-47w,4995839.995743492
SPC,2023-47w,3579887.2247090144
COGI,2023-47w,143105.08978767105
GOF,2023-47w,127925.69332602303
VISION,2023-47w,225809.43517952532
VITE,2023-47w,14379023.78784057
HOOK,2023-47w,54165034.05540136
SCHO,2023-47w,8300.791870411613
KWS,2023-47w,3642.960033916541
BIS,2023-47w,429263.8870267127
KAVA,2023-47w,730814094.0124701
FEX,2023-47w,630727.4815955298
TNT,2023-47w,28996.97006388623
MENGO,2023-47w,8566417.479151342
PAC,2023-47w,1138967.4070673578
IOTA,2023-47w,545245898.0902973
WATCH,2023-47w,196492.5861808645
META,2023-47w,76414714.21399184
GOLD,2023-47w,13308.46324693148
YGG,2023-47w,105349763.86023419
SHC,2023-47w,100632432.84942564
PLSPAD,2023-47w,813194.5743340302
TCS,2023-47w,31761.21021789218
RBN,2023-47w,115030913.39188254
FER,2023-47w,7343310.917901543
MPL,2023-47w,64461367.07313157
XCP,2023-47w,7607168.002132696
KWENTA,2023-47w,74467329.14865594
MV,2023-47w,7334908.883499658
WICC,2023-47w,878117.2401160515
FET,2023-47w,420857961.836229
BMP,2023-47w,945425.7620983531
CVR,2023-47w,30543.200747037245
GOG,2023-47w,37917651.85573122
SYP,2023-47w,63904.066347609565
AQT,2023-47w,40103450.21081315
UPP,2023-47w,37494562.340353765
FEVR,2023-47w,5063610.889760331
XTN,2023-47w,4264829.789153765
KWT,2023-47w,47061.67290100653
ORN,2023-47w,21644393.753360327
OXY,2023-47w,762839.4521962686
GOC,2023-47w,677072.9977353988
FIL,2023-47w,2173868323.000299
SWRV,2023-47w,345680.4835766976
SUMO,2023-47w,482216.1147975021
SPARTA,2023-47w,579226.7013935273
BAN,2023-47w,6462492.560250801
NIZA,2023-47w,9001526.041219003
DINGO,2023-47w,1175005.8982411227
DAD,2023-47w,6060830.433821862
EOS,2023-47w,763954978.7468268
MEME,2023-47w,244504762.5250338
RNDR,2023-47w,1261047360.2035222
DUST,2023-47w,12696287.995782973
UPI,2023-47w,184546.519097358
IPAD,2023-47w,2119995.111116393
ARCH,2023-47w,290765.03599370905
CSPR,2023-47w,380023549.17233354
BALPHA,2023-47w,387136.90592082357
FIN,2023-47w,51947.72112521357
TCP,2023-47w,72533.53059805467
RXD,2023-47w,21600139.154624466
PLY,2023-47w,472038.4243217305
BIRD,2023-47w,675693.3839038543
KATA,2023-47w,15092844.184887605
BORG,2023-47w,206860823.38907307
BZZ,2023-47w,16216715.945903944
WIFI,2023-47w,2091899.0032440445
PLU,2023-47w,12304548.525532376
ARA,2023-47w,1440478.0252924
BabyDoge,2023-47w,174658779.40089592
IOTX,2023-47w,227857355.3146564
PDEX,2023-47w,8384500.394341847
XWG,2023-47w,2349876.4563810993
NIX,2023-47w,565269.0474299064
DONS,2023-47w,1643661.0030455391
GODS,2023-47w,80337882.77858947
0xBTC,2023-47w,1117676.9796647239
QI,2023-47w,33362093.061519563
ARAW,2023-47w,40183.00596834822
KYL,2023-47w,2491464.112751274
HEC,2023-47w,2721409.8207198107
FIDA,2023-47w,22002835.118492216
BSV,2023-47w,923958282.8953454
ARB,2023-47w,1317163735.917997
SHFT,2023-47w,9056366.974192942
TULIP,2023-47w,1884484.0193614897
CTI,2023-47w,2502552.910101752
BLKC,2023-47w,441705.35694724566
PNK,2023-47w,12345132.210221628
NEBL,2023-47w,484012.7195591689
NNI,2023-47w,27616.621173279575
TWT,2023-47w,482159098.11682194
KARMA,2023-47w,15404966.79210064
WITCH,2023-47w,2395723.897187559
FLIXX,2023-47w,123839.53805999339
IDEX,2023-47w,37922167.48751836
NEX,2023-47w,7597830.2155048335
GMPD,2023-47w,477226.33080434904
MBX,2023-47w,65444502.44227393
1MIL,2023-47w,15384.155528968304
HNS,2023-47w,12135938.239956882
HYDRA,2023-47w,13801402.935374275
ARIA20,2023-47w,9470776.565591808
ALA,2023-47w,628570.2619746238
LBL,2023-47w,4003376.9830290526
TIP,2023-47w,35224.38367414277
MCADE,2023-47w,16061791.502068115
T,2023-47w,219366500.84397817
SOLVE,2023-47w,14213123.657872554
SHOP,2023-47w,969484.5808769094
XNL,2023-47w,799398.3038764037
SHOPX,2023-47w,1357588.5832193228
CLV,2023-47w,29053281.77129805
DAG,2023-47w,47544995.1551308
BEPRO,2023-47w,8552524.296421658
SWINGBY,2023-47w,729758.2581116474
XBY,2023-47w,271969.71101326315
LCC,2023-47w,2724898.6850520256
STG,2023-47w,111007027.50352801
BIOT,2023-47w,5245167.460377778
BOUTS,2023-47w,17402.453808206927
FLM,2023-47w,43238130.96056665
GMMT,2023-47w,7690461.918905712
LBP,2023-47w,161319.03109232616
IRA,2023-47w,780.9011334656243
NTX,2023-47w,32999251.90113711
MBS,2023-47w,8480096.090678394
BOA,2023-47w,3021526.115415239
FLL,2023-47w,8501.881857536338
MBOX,2023-47w,57790821.96154906
BAAS,2023-47w,3057698.2675103727
XCAD,2023-47w,44428585.01096623
DEM,2023-47w,236657.13492158806
FLEX,2023-47w,98156552.0353791
LBC,2023-47w,1917692.7465012588
ARGON,2023-47w,152290.22796890824
BEND,2023-47w,2219395.550689467
XTM,2023-47w,5641011.849933603
ARGO,2023-47w,50191.903138751404
REVV,2023-47w,15174347.801910533
UNO,2023-47w,3048209.6374701685
IDNA,2023-47w,1194689.9835109888
ACOIN,2023-47w,9073.959291217227
SHND,2023-47w,1175174.3953260053
GMT,2023-47w,219427386.9319704
HNT,2023-47w,324249362.7370612
ALPH,2023-47w,28593075.552695524
NBC,2023-47w,100370911.27102704
BOTTO,2023-47w,16132552.42807589
TRAC,2023-47w,150649250.23906973
PYRO,2023-47w,15949.487608838626
TWIN,2023-47w,13729.408622196584
MSB,2023-47w,104047.99060028019
CANDY,2023-47w,111009.73424167022
DEFIT,2023-47w,2531789.832511279
IQN,2023-47w,617746.9959874531
MCB,2023-47w,44467481.411634505
SCAP,2023-47w,4571.437895099074
CLX,2023-47w,81491.73765421398
VEED,2023-47w,15765227.631635424
NBLU,2023-47w,2121810.736401885
SHOE,2023-47w,38896.12307003002
ORION,2023-47w,101960.13418034282
DIO,2023-47w,16674824.991813961
MCC,2023-47w,48382.92636344821
CAKE,2023-47w,570026943.2935023
SOLX,2023-47w,265201.727554646
XVS,2023-47w,108767068.85686849
HELMET,2023-47w,155968.8895705764
CMP,2023-47w,859585.8046789409
BABY,2023-47w,5730146.505518903
DESU,2023-47w,408741.9955912017
DVF,2023-47w,13213489.588718088
OP,2023-47w,1551673055.0846837
DDIM,2023-47w,2386287.571428903
AIRT,2023-47w,155871.72788666672
ARKM,2023-47w,64621062.459372945
LDO,2023-47w,2190503695.501561
CLOAK,2023-47w,951113.8802054136
NTVRK,2023-47w,13783498.067125376
POL,2023-47w,51045029.122435555
PYM,2023-47w,382504.5288792734
RPG,2023-47w,1698892.305216565
SOL,2023-47w,24245135242.366673
KANGAL,2023-47w,143407.27015299632
VRT,2023-47w,2858087.465252671
GMD,2023-47w,647037.5075383742
PFL,2023-47w,987264.2309480809
POKT,2023-47w,108276261.18509686
SHPING,2023-47w,9195690.715323979
BMI,2023-47w,261642.51139561788
AFC,2023-47w,12618611.60279123
PYME,2023-47w,327880.5946700109
erowan,2023-47w,1172618.1210240633
MSOL,2023-47w,32778852.494724207
THETA,2023-47w,955251632.2770636
WLKN,2023-47w,2850650.384361035
FLUX,2023-47w,141334263.97679165
GMCOIN,2023-47w,4483732.594323777
TXA,2023-47w,774088.5955391562
WALV,2023-47w,2696501.6693383073
TABOO,2023-47w,26656672.122001
SC,2023-47w,265463722.7001524
ARNX,2023-47w,40.396009873954874
PEEL,2023-47w,6198604.6767327385
WLD,2023-47w,285524302.00709647
REV,2023-47w,11988800.724788392
PAYB,2023-47w,19350.910380881603
UNISTAKE,2023-47w,800363.4520077255
FLR,2023-47w,317706027.261725
HMQ,2023-47w,739841.1461700344
VEGA,2023-47w,71256198.09264947
POLA,2023-47w,5306007.727658291
AZY,2023-47w,235562.84636887352
VET,2023-47w,1527843530.1160486
BSCS,2023-47w,2681905.9979993613
DIONE,2023-47w,32682746.83068188
FLOKI,2023-47w,305443101.4065193
KAR,2023-47w,9619373.318704274
PYR,2023-47w,176770736.3264718
MBL,2023-47w,93694166.57454595
SOLO,2023-47w,44932308.255072825
ARIX,2023-47w,5263827.955863674
GMM,2023-47w,12967472.175619323
EKTA,2023-47w,52539.01948435435
CRO,2023-47w,2395727090.448566
IMGNAI,2023-47w,37503406.58571441
DOKI,2023-47w,55202.02852784743
CAPS,2023-47w,29654315.831924975
TKS,2023-47w,374923.62077181425
SUN,2023-47w,57225822.21402979
MBLOX,2023-47w,688.8943359195042
INEX,2023-47w,221898.90646055125
S4F,2023-47w,135220.52452007675
SABLE,2023-47w,53973.145462835106
ALPACA,2023-47w,24511022.031327277
LCX,2023-47w,44818624.931749776
ORDI,2023-47w,448858479.0470495
BNANA,2023-47w,454949.27295495494
CARE,2023-47w,5678.075028690057
MAX,2023-47w,329272.8179521154
TREX,2023-47w,126797979.72913635
TELOS,2023-47w,43567.84914946538
CLS,2023-47w,59826.01027840411
AGLD,2023-47w,63729443.22569227
FLOW,2023-47w,959351496.4590572
HERO,2023-47w,8231735.224734842
AAVE,2023-47w,1369391826.3378177
ARK,2023-47w,275521070.08033323
WKAVA,2023-47w,377384330.48656017
CTXC,2023-47w,51223966.552935995
GMEE,2023-47w,14288721.304499086
ACN,2023-47w,431299.1398143511
MULTI,2023-47w,29981955.273978442
ODIN,2023-47w,396520.0432378252
LAZIO,2023-47w,15710995.359832177
BSD,2023-47w,14842.082026524266
DOM,2023-47w,10321.49327724476
ARDR,2023-47w,105824135.88802715
$ANRX,2023-47w,21976.29983412771
C98,2023-47w,117215176.84051292
MED,2023-47w,96087133.931586
vDOT,2023-47w,1948695.448952625
